sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
98,0.3,18,5,3|5|9|10|15,2011_09_26_drive_0106_0000000207|2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000221,7,3|5|9|10|15|16|17,2011_09_26_drive_0106_0000000207|2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000221|2011_09_26_drive_0106_0000000223|2011_09_26_drive_0106_0000000225,0.714,1.0,1.012,0
99,0.3,10,3,1|3|6,2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000219,7,0|1|2|3|4|5|6,2011_09_26_drive_0106_0000000212|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000216|2011_09_26_drive_0106_0000000217|2011_09_26_drive_0106_0000000219,0.429,1.0,5.406,0
102,0.3,11,3,1|5|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000043|2011_09_28_drive_0002_0000000049,3,1|5|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000043|2011_09_28_drive_0002_0000000049,1.0,1.0,0.386,0
103,0.3,14,4,0|2|5|10,2011_09_28_drive_0002_0000000058|2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000069,4,0|2|5|10,2011_09_28_drive_0002_0000000058|2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000069,1.0,1.0,12.131,0
105,0.3,8,2,4|6,2011_09_29_drive_0026_0000000010|2011_09_29_drive_0026_0000000014,2,4|6,2011_09_29_drive_0026_0000000010|2011_09_29_drive_0026_0000000014,1.0,1.0,0.373,0
106,0.3,8,2,3|6,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000171,3,3|5|6,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000169|2011_09_29_drive_0071_0000000171,0.667,1.0,1.864,0
108,0.3,17,5,4|8|9|14|16,2011_09_30_drive_0018_0000000081|2011_09_30_drive_0018_0000000085|2011_09_30_drive_0018_0000000086|2011_09_30_drive_0018_0000000091|2011_09_30_drive_0018_0000000093,6,4|5|8|9|14|16,2011_09_30_drive_0018_0000000081|2011_09_30_drive_0018_0000000082|2011_09_30_drive_0018_0000000085|2011_09_30_drive_0018_0000000086|2011_09_30_drive_0018_0000000091|2011_09_30_drive_0018_0000000093,0.833,1.0,0.798,0
109,0.3,21,6,3|4|7|8|11|16,2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000744|2011_09_30_drive_0018_0000000747|2011_09_30_drive_0018_0000000748|2011_09_30_drive_0018_0000000751|2011_09_30_drive_0018_0000000756,8,0|1|3|4|7|8|11|16,2011_09_30_drive_0018_0000000740|2011_09_30_drive_0018_0000000741|2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000744|2011_09_30_drive_0018_0000000747|2011_09_30_drive_0018_0000000748|2011_09_30_drive_0018_0000000751|2011_09_30_drive_0018_0000000756,0.75,1.0,0.955,0
111,0.3,21,6,0|7|10|11|16|19,2011_09_30_drive_0018_0000001484|2011_09_30_drive_0018_0000001491|2011_09_30_drive_0018_0000001494|2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001500|2011_09_30_drive_0018_0000001503,8,0|3|7|9|10|11|16|19,2011_09_30_drive_0018_0000001484|2011_09_30_drive_0018_0000001487|2011_09_30_drive_0018_0000001491|2011_09_30_drive_0018_0000001493|2011_09_30_drive_0018_0000001494|2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001500|2011_09_30_drive_0018_0000001503,0.75,1.0,1.075,0
112,0.3,21,6,2|3|8|9|10|18,2011_09_30_drive_0018_0000002262|2011_09_30_drive_0018_0000002263|2011_09_30_drive_0018_0000002268|2011_09_30_drive_0018_0000002269|2011_09_30_drive_0018_0000002270|2011_09_30_drive_0018_0000002278,12,0|1|2|3|4|6|8|9|10|18|19|20,2011_09_30_drive_0018_0000002260|2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002262|2011_09_30_drive_0018_0000002263|2011_09_30_drive_0018_0000002264|2011_09_30_drive_0018_0000002266|2011_09_30_drive_0018_0000002268|2011_09_30_drive_0018_0000002269|2011_09_30_drive_0018_0000002270|2011_09_30_drive_0018_0000002278|2011_09_30_drive_0018_0000002279|2011_09_30_drive_0018_0000002280,0.5,1.0,2.824,0
114,0.3,9,3,2|5|6,2011_09_30_drive_0018_0000002605|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002609,3,2|5|6,2011_09_30_drive_0018_0000002605|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002609,1.0,1.0,1.202,0
115,0.3,14,4,0|1|2|13,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662|2011_09_30_drive_0018_0000002673,4,0|1|2|13,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662|2011_09_30_drive_0018_0000002673,1.0,1.0,0.659,0
117,0.3,7,2,1|5,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000227,2,1|5,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000227,1.0,1.0,1.294,0
118,0.3,16,5,3|7|12|13|14,2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000855|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857,9,0|1|3|4|7|12|13|14|15,2011_09_30_drive_0020_0000000843|2011_09_30_drive_0020_0000000844|2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000847|2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000855|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857|2011_09_30_drive_0020_0000000858,0.556,1.0,1.977,0
119,0.3,7,2,3|4,2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001045,2,3|4,2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001045,1.0,1.0,0.972,0
120,0.3,16,5,2|6|9|14|15,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000111|2011_09_30_drive_0027_0000000114|2011_09_30_drive_0027_0000000119|2011_09_30_drive_0027_0000000120,7,0|2|3|6|9|14|15,2011_09_30_drive_0027_0000000105|2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000108|2011_09_30_drive_0027_0000000111|2011_09_30_drive_0027_0000000114|2011_09_30_drive_0027_0000000119|2011_09_30_drive_0027_0000000120,0.714,1.0,3.712,0
121,0.3,18,5,1|3|4|6|7,2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000435|2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000438|2011_09_30_drive_0027_0000000439,6,1|3|4|6|7|8,2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000435|2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000438|2011_09_30_drive_0027_0000000439|2011_09_30_drive_0027_0000000440,0.833,1.0,1.193,0
122,0.3,10,3,2|6|7,2011_09_30_drive_0027_0000000442|2011_09_30_drive_0027_0000000446|2011_09_30_drive_0027_0000000447,4,1|2|6|7,2011_09_30_drive_0027_0000000441|2011_09_30_drive_0027_0000000442|2011_09_30_drive_0027_0000000446|2011_09_30_drive_0027_0000000447,0.75,1.0,5.667,0
124,0.3,15,4,1|7|11|12,2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000615|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000620,11,0|1|2|4|5|7|9|10|11|12|14,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000610|2011_09_30_drive_0027_0000000612|2011_09_30_drive_0027_0000000613|2011_09_30_drive_0027_0000000615|2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000623,0.364,1.0,1.248,0
125,0.3,15,4,3|10|12|14,2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000623,7,0|1|3|4|10|12|14,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000612|2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000623,0.571,1.0,0.707,0
126,0.3,27,8,3|7|15|16|18|21|22|26,2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000642|2011_09_30_drive_0027_0000000644|2011_09_30_drive_0027_0000000647|2011_09_30_drive_0027_0000000648|2011_09_30_drive_0027_0000000652,15,0|3|5|7|13|15|16|17|18|19|20|21|22|23|26,2011_09_30_drive_0027_0000000614|2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000628|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000642|2011_09_30_drive_0027_0000000643|2011_09_30_drive_0027_0000000644|2011_09_30_drive_0027_0000000645|2011_09_30_drive_0027_0000000646|2011_09_30_drive_0027_0000000647|2011_09_30_drive_0027_0000000648|2011_09_30_drive_0027_0000000649|2011_09_30_drive_0027_0000000652,0.533,1.0,2.164,0
127,0.3,7,2,0|4,2011_09_30_drive_0027_0000000859|2011_09_30_drive_0027_0000000863,2,0|4,2011_09_30_drive_0027_0000000859|2011_09_30_drive_0027_0000000863,1.0,1.0,1.062,0
130,0.3,16,5,2|6|7|8|15,2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000001000|2011_09_30_drive_0027_0000001001|2011_09_30_drive_0027_0000001002|2011_09_30_drive_0027_0000001009,11,0|1|2|3|4|6|7|8|12|13|15,2011_09_30_drive_0027_0000000994|2011_09_30_drive_0027_0000000995|2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000000997|2011_09_30_drive_0027_0000000998|2011_09_30_drive_0027_0000001000|2011_09_30_drive_0027_0000001001|2011_09_30_drive_0027_0000001002|2011_09_30_drive_0027_0000001006|2011_09_30_drive_0027_0000001007|2011_09_30_drive_0027_0000001009,0.455,1.0,2.197,0
132,0.3,7,2,0|4,2011_09_30_drive_0028_0000000061|2011_09_30_drive_0028_0000000065,2,0|4,2011_09_30_drive_0028_0000000061|2011_09_30_drive_0028_0000000065,1.0,1.0,1.724,0
138,0.3,9,3,1|4|7,2011_09_30_drive_0028_0000001862|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001872,4,0|1|4|7,2011_09_30_drive_0028_0000001861|2011_09_30_drive_0028_0000001862|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001872,0.75,1.0,3.905,0
139,0.3,7,2,3|4,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870,2,3|4,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870,1.0,1.0,1.548,0
141,0.3,15,4,4|6|10|11,2011_09_30_drive_0028_0000002478|2011_09_30_drive_0028_0000002480|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002486,6,4|6|10|11|13|14,2011_09_30_drive_0028_0000002478|2011_09_30_drive_0028_0000002480|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002486|2011_09_30_drive_0028_0000002488|2011_09_30_drive_0028_0000002489,0.667,1.0,5.217,0
142,0.3,12,4,5|6|9|10,2011_09_30_drive_0028_0000002489|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002496|2011_09_30_drive_0028_0000002499,4,5|6|9|10,2011_09_30_drive_0028_0000002489|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002496|2011_09_30_drive_0028_0000002499,1.0,1.0,1.679,0
144,0.3,11,3,0|3|10,2011_09_30_drive_0028_0000002569|2011_09_30_drive_0028_0000002572|2011_09_30_drive_0028_0000002581,3,0|3|10,2011_09_30_drive_0028_0000002569|2011_09_30_drive_0028_0000002572|2011_09_30_drive_0028_0000002581,1.0,1.0,2.088,0
146,0.3,7,2,2|6,2011_09_30_drive_0028_0000002598|2011_09_30_drive_0028_0000002604,2,2|6,2011_09_30_drive_0028_0000002598|2011_09_30_drive_0028_0000002604,1.0,1.0,2.161,0
147,0.3,8,2,2|3,2011_09_30_drive_0028_0000002883|2011_09_30_drive_0028_0000002885,3,1|2|3,2011_09_30_drive_0028_0000002881|2011_09_30_drive_0028_0000002883|2011_09_30_drive_0028_0000002885,0.667,1.0,1.153,0
148,0.3,11,3,2|3|10,2011_09_30_drive_0028_0000002970|2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002985,3,2|3|10,2011_09_30_drive_0028_0000002970|2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002985,1.0,1.0,0.6,0
151,0.3,8,2,0|2,2011_09_30_drive_0028_0000002968|2011_09_30_drive_0028_0000002970,2,0|2,2011_09_30_drive_0028_0000002968|2011_09_30_drive_0028_0000002970,1.0,1.0,0.514,0
153,0.3,10,3,5|6|7,2011_09_30_drive_0028_0000003222|2011_09_30_drive_0028_0000003224|2011_09_30_drive_0028_0000003226,3,5|6|7,2011_09_30_drive_0028_0000003222|2011_09_30_drive_0028_0000003224|2011_09_30_drive_0028_0000003226,1.0,1.0,0.436,0
156,0.3,10,3,1|4|7,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003460|2011_09_30_drive_0028_0000003463,3,1|4|7,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003460|2011_09_30_drive_0028_0000003463,1.0,1.0,3.442,0
157,0.3,10,3,1|5|8,2011_09_30_drive_0028_0000003462|2011_09_30_drive_0028_0000003466|2011_09_30_drive_0028_0000003469,3,1|5|8,2011_09_30_drive_0028_0000003462|2011_09_30_drive_0028_0000003466|2011_09_30_drive_0028_0000003469,1.0,1.0,0.988,0
159,0.3,8,2,2|3,2011_09_30_drive_0028_0000003711|2011_09_30_drive_0028_0000003712,2,2|3,2011_09_30_drive_0028_0000003711|2011_09_30_drive_0028_0000003712,1.0,1.0,0.259,0
169,0.3,7,2,2|4,2011_09_30_drive_0028_0000004826|2011_09_30_drive_0028_0000004829,2,2|4,2011_09_30_drive_0028_0000004826|2011_09_30_drive_0028_0000004829,1.0,1.0,0.672,0
170,0.3,7,2,5|6,2011_09_30_drive_0028_0000004831|2011_09_30_drive_0028_0000004833,2,5|6,2011_09_30_drive_0028_0000004831|2011_09_30_drive_0028_0000004833,1.0,1.0,0.432,0
172,0.3,7,2,2|4,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954,4,0|2|3|4,2011_09_30_drive_0028_0000004950|2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004954,0.5,1.0,1.437,0
173,0.3,12,4,5|6|7|10,2011_09_30_drive_0028_0000004955|2011_09_30_drive_0028_0000004956|2011_09_30_drive_0028_0000004958|2011_09_30_drive_0028_0000004964,4,5|6|7|10,2011_09_30_drive_0028_0000004955|2011_09_30_drive_0028_0000004956|2011_09_30_drive_0028_0000004958|2011_09_30_drive_0028_0000004964,1.0,1.0,7.252,0
174,0.3,7,2,2|4,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954,2,2|4,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954,1.0,1.0,0.861,0
175,0.3,10,3,0|1|9,2011_09_30_drive_0028_0000005039|2011_09_30_drive_0028_0000005040|2011_09_30_drive_0028_0000005053,3,0|1|9,2011_09_30_drive_0028_0000005039|2011_09_30_drive_0028_0000005040|2011_09_30_drive_0028_0000005053,1.0,1.0,11.741,0
177,0.3,8,2,1|5,2011_09_30_drive_0033_0000000504|2011_09_30_drive_0033_0000000508,2,1|5,2011_09_30_drive_0033_0000000504|2011_09_30_drive_0033_0000000508,1.0,1.0,0.743,0
178,0.3,11,3,0|3|7,2011_09_30_drive_0033_0000000506|2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000515,3,0|3|7,2011_09_30_drive_0033_0000000506|2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000515,1.0,1.0,2.4,0
183,0.3,13,4,4|5|11|12,2011_09_30_drive_0033_0000001464|2011_09_30_drive_0033_0000001465|2011_09_30_drive_0033_0000001471|2011_09_30_drive_0033_0000001472,5,1|4|5|11|12,2011_09_30_drive_0033_0000001461|2011_09_30_drive_0033_0000001464|2011_09_30_drive_0033_0000001465|2011_09_30_drive_0033_0000001471|2011_09_30_drive_0033_0000001472,0.8,1.0,0.547,0
185,0.3,9,3,4|5|7,2011_09_30_drive_0033_0000001492|2011_09_30_drive_0033_0000001493|2011_09_30_drive_0033_0000001495,5,0|4|5|7|8,2011_09_30_drive_0033_0000001488|2011_09_30_drive_0033_0000001492|2011_09_30_drive_0033_0000001493|2011_09_30_drive_0033_0000001495|2011_09_30_drive_0033_0000001496,0.6,1.0,11.36,0
186,0.3,11,3,0|3|9,2011_09_30_drive_0034_0000000035|2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000044,3,0|3|9,2011_09_30_drive_0034_0000000035|2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000044,1.0,1.0,1.401,0
189,0.3,10,3,7|8|9,2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533|2011_09_30_drive_0034_0000000534,3,7|8|9,2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533|2011_09_30_drive_0034_0000000534,1.0,1.0,0.217,0
190,0.3,9,3,1|5|7,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000531|2011_09_30_drive_0034_0000000533,3,1|5|7,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000531|2011_09_30_drive_0034_0000000533,1.0,1.0,0.869,0
191,0.3,8,2,2|3,2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000530,2,2|3,2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000530,1.0,1.0,1.578,0
200,0.3,11,3,2|7|8,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000086|2011_10_03_drive_0027_0000000087,5,2|3|4|7|8,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000086|2011_10_03_drive_0027_0000000087,0.6,1.0,3.09,0
201,0.3,11,3,2|6|7,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000086,3,2|6|7,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000086,1.0,1.0,2.073,0
202,0.3,20,6,2|3|5|6|8|13,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000092,9,0|1|2|3|5|6|8|13|14,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000079|2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000092|2011_10_03_drive_0027_0000000093,0.667,1.0,1.234,0
204,0.3,16,5,2|5|7|12|14,2011_10_03_drive_0027_0000000395|2011_10_03_drive_0027_0000000398|2011_10_03_drive_0027_0000000400|2011_10_03_drive_0027_0000000405|2011_10_03_drive_0027_0000000407,6,0|2|5|7|12|14,2011_10_03_drive_0027_0000000392|2011_10_03_drive_0027_0000000395|2011_10_03_drive_0027_0000000398|2011_10_03_drive_0027_0000000400|2011_10_03_drive_0027_0000000405|2011_10_03_drive_0027_0000000407,0.833,1.0,0.703,0
205,0.3,17,5,8|9|10|12|13,2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000509,12,0|1|2|3|5|7|8|9|10|11|12|13,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000507|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000509,0.417,1.0,0.66,0
206,0.3,23,7,0|3|7|10|11|18|20,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000507|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000516,14,0|1|2|3|4|5|6|7|9|10|11|18|20|22,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000500|2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000507|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000516|2011_10_03_drive_0027_0000000518,0.5,1.0,1.01,0
207,0.3,28,8,3|5|7|13|15|16|18|21,2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000516|2011_10_03_drive_0027_0000000517|2011_10_03_drive_0027_0000000519|2011_10_03_drive_0027_0000000522,19,0|2|3|4|5|7|8|13|14|15|16|17|18|19|20|21|23|25|26,2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000509|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000515|2011_10_03_drive_0027_0000000516|2011_10_03_drive_0027_0000000517|2011_10_03_drive_0027_0000000518|2011_10_03_drive_0027_0000000519|2011_10_03_drive_0027_0000000520|2011_10_03_drive_0027_0000000521|2011_10_03_drive_0027_0000000522|2011_10_03_drive_0027_0000000524|2011_10_03_drive_0027_0000000526|2011_10_03_drive_0027_0000000527,0.421,1.0,6.974,0
208,0.3,7,2,0|1,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000695,2,0|1,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000695,1.0,1.0,0.481,0
209,0.3,11,3,3|6|7,2011_10_03_drive_0027_0000000709|2011_10_03_drive_0027_0000000712|2011_10_03_drive_0027_0000000713,4,3|6|7|10,2011_10_03_drive_0027_0000000709|2011_10_03_drive_0027_0000000712|2011_10_03_drive_0027_0000000713|2011_10_03_drive_0027_0000000716,0.75,1.0,2.656,0
210,0.3,18,5,5|8|11|13|16,2011_10_03_drive_0027_0000000835|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000846,5,5|8|11|13|16,2011_10_03_drive_0027_0000000835|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000846,1.0,1.0,1.982,0
211,0.3,12,4,3|5|6|10,2011_10_03_drive_0027_0000000839|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000846,4,3|5|6|10,2011_10_03_drive_0027_0000000839|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000846,1.0,1.0,3.11,0
213,0.3,15,4,6|9|11|13,2011_10_03_drive_0027_0000001095|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001102,7,0|6|9|10|11|13|14,2011_10_03_drive_0027_0000001089|2011_10_03_drive_0027_0000001095|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001099|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001102|2011_10_03_drive_0027_0000001103,0.571,1.0,0.723,0
214,0.3,10,3,2|5|6,2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001099|2011_10_03_drive_0027_0000001100,7,0|1|2|5|6|7|9,2011_10_03_drive_0027_0000001094|2011_10_03_drive_0027_0000001095|2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001099|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,0.429,1.0,4.316,0
